ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
Q9H2S1,Small conductance calcium-activated potassium channel protein 2,KCNN2,10334701,AF239613,Q9H2S1,KCNN2_HUMAN,,KCNN2,,GNC:6291,Human,DB01110
Q9UGI6,Small conductance calcium-activated potassium channel protein 3,KCNN3,3309531,AF031815,Q9UGI6,KCNN3_HUMAN,,KCNN3,,GNC:6292,Human,DB01110
Q02768,Cytochrome b,MT-CYB,2978420,M99416,Q02768,CYB_PLAFA,,MT-CYB,,"",Plasmodium falciparum,DB01117
P0A5L8,Arylamine N-acetyltransferase,nat,,,P0A5L8,NAT_MYCTU,,,,,Mycobacterium tuberculosis,DB00244
P0AFI5,D-alanyl-D-alanine endopeptidase,pbpG,,,P0AFI5,PBP7_ECOLI,,,,,Escherichia coli (strain K12),DB01331
O25608,Oxygen-insensitive NADPH nitroreductase,rdxA,,,O25608,RDXA_HELPY,,,,,Helicobacter pylori (strain ATCC 700392 / 26695),DB00916
P01920,"HLA class II histocompatibility antigen, DQ beta 1 chain",HLA-DQB1,,,P01920,DQB1_HUMAN,,,,,Human,DB00071
P22570,"NADPH:adrenodoxin oxidoreductase, mitochondrial",FDXR,,,P22570,ADRO_HUMAN,,,,,Human,DB03147
P20645,Cation-dependent mannose-6-phosphate receptor,M6PR,,,P20645,MPRD_HUMAN,,,,,Human,DB01272
P09250,Thymidine kinase,ORF36,,,P09250,KITH_VZVD,,,,,HHV-3,DB00194
P22459,Potassium voltage-gated channel subfamily A member 4,KCNA4,,,P22459,KCNA4_HUMAN,,,,,Human,DB06637
Q9UHQ9,NADH-cytochrome b5 reductase 1,CYB5R1,,,Q9UHQ9,NB5R1_HUMAN,,,,,Human,DB03147
P07585,Decorin,DCN,,,P07585,PGS2_HUMAN,,,,,Human,DB03754
O14594,Neurocan core protein,NCAN,,,O14594,NCAN_HUMAN,,,,,Human,DB08818
P09110,"3-ketoacyl-CoA thiolase, peroxisomal",ACAA1,,,P09110,THIK_HUMAN,,,,,Human,DB09069
P78352,Disks large homolog 4,DLG4,,,P78352,DLG4_HUMAN,,,,,Human,DB00536
Q96RQ9,L-amino-acid oxidase,IL4I1,,,Q96RQ9,OXLA_HUMAN,,,,,Human,DB03147
Q86YB8,ERO1-like protein beta,ERO1LB,,,Q86YB8,ERO1B_HUMAN,,,,,Human,DB03147
P55789,FAD-linked sulfhydryl oxidase ALR,GFER,,,P55789,ALR_HUMAN,,,,,Human,DB03147
P13611,Versican core protein,VCAN,,,P13611,CSPG2_HUMAN,,,,,Human,DB08818
O75908,Sterol O-acyltransferase 2,SOAT2,,,O75908,SOAT2_HUMAN,,,,,Human,DB01094
Q53H96,Pyrroline-5-carboxylate reductase 3,PYCRL,,,Q53H96,P5CR3_HUMAN,,,,,Human,DB00172
Q75Y35,Penicillin-binding protein 3,pbp3,,,Q75Y35,Q75Y35_STREE,,,,,Streptococcus pneumoniae,DB00319; DB00415; DB00438; DB00456; DB00485; DB00567; DB00607; DB00713; DB00739; DB00833; DB00948; DB01000; DB01140; DB01330; DB01331; DB01603; DB08795
Q8DNB6,Penicillin-binding protein 2a,pbp2a,,,Q8DNB6,Q8DNB6_STRR6,,,,,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),DB00319; DB00415; DB00456; DB00485; DB00493; DB00567; DB00607; DB00713; DB00739; DB01147; DB01331; DB01603; DB08795
B8DCL9,Penicillin-binding protein 3 (Pbp 3) (Pspb20),LMHCC_2184,,,B8DCL9,B8DCL9_LISMH,,,,,Listeria monocytogenes serotype 4a (strain HCC23),DB00485
B8DD61,D-alanyl-D-alanine carboxypeptidase DacA (DD-peptidase) (DD-carboxypeptidase) (CPase) (Penicillin-binding protein5) (PBP-5),LMHCC_2773,,,B8DD61,B8DD61_LISMH,,,,,Listeria monocytogenes serotype 4a (strain HCC23),DB00485
Q51504,Penicillin-binding protein 3,pbpB,,,Q51504,Q51504_PSEAI,,,,,Pseudomonas aeruginosa,DB01147; DB01413; DB09050
Q9X6V3,Penicillin-binding protein 2,pbpA,,,Q9X6V3,Q9X6V3_PSEAI,,,,,Pseudomonas aeruginosa,DB00438; DB01413
P72161,D-alanyl-D-alanine endopeptidase,pbpG,,,P72161,PBP5_PSEAE,,,,,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),DB00438
P0ADY7,50S ribosomal protein L16,rplP,,,P0ADY7,RL16_ECOLI,,,,,Escherichia coli (strain K12),DB00446
P0A7V3,30S ribosomal protein S3,rpsC,,,P0A7V3,RS3_ECOLI,,,,,Escherichia coli (strain K12),DB00759
P0A7W7,30S ribosomal protein S8,rpsH,,,P0A7W7,RS8_ECOLI,,,,,Escherichia coli (strain K12),DB00759
P02359,30S ribosomal protein S7,rpsG,,,P02359,RS7_ECOLI,,,,,Escherichia coli (strain K12),DB00759
Q2FGH1,Penicillin-binding protein 3,pbp3,,,Q2FGH1,Q2FGH1_STAA3,,,,,Staphylococcus aureus (strain USA300),DB01053
O15111,Inhibitor of nuclear factor kappa-B kinase subunit alpha,CHUK,,,O15111,IKKA_HUMAN,,,,,Human,DB00233; DB00244; DB00795; DB06151
Q65HB5,Penicillin-binding protein 2A,pbpA,,,Q65HB5,Q65HB5_BACLD,,,,,Bacillus licheniformis (strain DSM 13 / ATCC 14580),DB00689
P0C002,Dihydropteroate synthase type-1,sulI,,,P0C002,DHP1_ECOLX,,,,,Escherichia coli,DB00634
P53848,Folic acid synthesis protein FOL1,FOL1,,,P53848,FOL1_YEAST,,,,,Baker's yeast,DB00634
Q99835,Smoothened homolog,SMO,,,Q99835,SMO_HUMAN,,,,,Human,DB01047; DB08828
Q99456,"Keratin, type I cytoskeletal 12",KRT12,,,Q99456,K1C12_HUMAN,,,,,Human,DB00400
P02708,Acetylcholine receptor subunit alpha,CHRNA1,,,P02708,ACHA_HUMAN,,,,,Human,DB00674
P11230,Acetylcholine receptor subunit beta,CHRNB1,,,P11230,ACHB_HUMAN,,,,,Human,DB00674
Q07001,Acetylcholine receptor subunit delta,CHRND,,,Q07001,ACHD_HUMAN,,,,,Human,DB00674
P07510,Acetylcholine receptor subunit gamma,CHRNG,,,P07510,ACHG_HUMAN,,,,,Human,DB00674
Q04844,Acetylcholine receptor subunit epsilon,CHRNE,,,Q04844,ACHE_HUMAN,,,,,Human,DB00674
Q04782,Lanosterol synthase,ERG7,,,Q04782,ERG7_CANAL,,,,,Yeast,DB00239
A2QLK4,"1,3-beta-glucan synthase component FKS1",fksA,,,A2QLK4,FKS1_ASPNC,,,,,Aspergillus niger (strain CBS 513.88 / FGSC A1513),DB00362; DB00520; DB01141
Q92206,Squalene monooxygenase,ERG1,,,Q92206,ERG1_CANAL,,,,,Yeast,DB00525
P31327,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",CPS1,,,P31327,CPSM_HUMAN,,,,,Human,DB06775
P00748,Coagulation factor XII,F12,,,P00748,FA12_HUMAN,,,,,Human,DB06689
P54219,Chromaffin granule amine transporter,SLC18A1,,,P54219,VMAT1_HUMAN,,,,,Human,DB00206; DB00368; DB01363; DB01577
Q92637,High affinity immunoglobulin gamma Fc receptor IB,FCGR1B,,,Q92637,FCGRB_HUMAN,,,,,Human,DB00028
P0C0L4,Complement C4-A,C4A,,,P0C0L4,CO4A_HUMAN,,,,,Human,DB00028
P0C0L5,Complement C4-B,C4B,,,P0C0L5,CO4B_HUMAN,,,,,Human,DB00028
P47898,5-hydroxytryptamine receptor 5A,HTR5A,,,P47898,5HT5A_HUMAN,,,,,Human,DB00334; DB00408; DB06216
P01106,Myc proto-oncogene protein,MYC,,,P01106,MYC_HUMAN,,,,,Human,DB08813
Q14697,Neutral alpha-glucosidase AB,GANAB,,,Q14697,GANAB_HUMAN,,,,,Human,DB00491
Q8TET4,Neutral alpha-glucosidase C,GANC,,,Q8TET4,GANC_HUMAN,,,,,Human,DB00491
B0B3C9,NS3/4A protein,NS3/4A,,,B0B3C9,B0B3C9_9HEPC,,,,,Hepatitis C virus,DB05521; DB08873
O75330,Hyaluronan mediated motility receptor,HMMR,,,O75330,HMMR_HUMAN,,,,,Human,DB08818
P49190,Parathyroid hormone 2 receptor,PTH2R,,,P49190,PTH2R_HUMAN,,,,,Human,DB05829
Q14542,Equilibrative nucleoside transporter 2,SLC29A2,,,Q14542,S29A2_HUMAN,,,,,Human,DB00898
Q9UQQ2,SH2B adapter protein 3,SH2B3,,,Q9UQQ2,SH2B3_HUMAN,,,,,Human,DB06589
P16389,Potassium voltage-gated channel subfamily A member 2,KCNA2,,,P16389,KCNA2_HUMAN,,,,,Human,DB06637
P22001,Potassium voltage-gated channel subfamily A member 3,KCNA3,,,P22001,KCNA3_HUMAN,,,,,Human,DB06637
P22460,Potassium voltage-gated channel subfamily A member 5,KCNA5,,,P22460,KCNA5_HUMAN,,,,,Human,DB06637
P17658,Potassium voltage-gated channel subfamily A member 6,KCNA6,,,P17658,KCNA6_HUMAN,,,,,Human,DB06637
Q96RP8,Potassium voltage-gated channel subfamily A member 7,KCNA7,,,Q96RP8,KCNA7_HUMAN,,,,,Human,DB06637
Q16322,Potassium voltage-gated channel subfamily A member 10,KCNA10,,,Q16322,KCA10_HUMAN,,,,,Human,DB06637
Q14721,Potassium voltage-gated channel subfamily B member 1,KCNB1,,,Q14721,KCNB1_HUMAN,,,,,Human,DB06637
Q92953,Potassium voltage-gated channel subfamily B member 2,KCNB2,,,Q92953,KCNB2_HUMAN,,,,,Human,DB06637
P48547,Potassium voltage-gated channel subfamily C member 1,KCNC1,,,P48547,KCNC1_HUMAN,,,,,Human,DB06637
Q96PR1,Potassium voltage-gated channel subfamily C member 2,KCNC2,,,Q96PR1,KCNC2_HUMAN,,,,,Human,DB06637
Q14003,Potassium voltage-gated channel subfamily C member 3,KCNC3,,,Q14003,KCNC3_HUMAN,,,,,Human,DB06637
Q9NSA2,Potassium voltage-gated channel subfamily D member 1,KCND1,,,Q9NSA2,KCND1_HUMAN,,,,,Human,DB06637
Q13882,Protein-tyrosine kinase 6,PTK6,,,Q13882,PTK6_HUMAN,,,,,Human,DB05294
Q18BX5,RNA polymerase sigma factor,sigA1,,,Q18BX5,Q18BX5_CLOD6,,,,,Clostridium difficile (strain 630),DB08874
P01583,Interleukin-1 alpha,IL1A,,,P01583,IL1A_HUMAN,,,,,Human,DB06372
P18510,Interleukin-1 receptor antagonist protein,IL1RN,,,P18510,IL1RA_HUMAN,,,,,Human,DB06372
P49765,Vascular endothelial growth factor B,VEGFB,,,P49765,VEGFB_HUMAN,,,,,Human,DB08885
P28065,Proteasome subunit beta type-9,PSMB9,,,P28065,PSB9_HUMAN,,,,,Human,DB08889
P40306,Proteasome subunit beta type-10,PSMB10,,,P40306,PSB10_HUMAN,,,,,Human,DB08889
P28062,Proteasome subunit beta type-8,PSMB8,,,P28062,PSB8_HUMAN,,,,,Human,DB08889
Q16832,Discoidin domain-containing receptor 2,DDR2,,,Q16832,DDR2_HUMAN,,,,,Human,DB08896
P42685,Tyrosine-protein kinase FRK,FRK,,,P42685,FRK_HUMAN,,,,,Human,DB08896
P11274,Breakpoint cluster region protein,BCR,,,P11274,BCR_HUMAN,,,,,Human,DB06616; DB08901
P36507,Dual specificity mitogen-activated protein kinase kinase 2,MAP2K2,,,P36507,MP2K2_HUMAN,,,,,Human,DB06616; DB08911
Q9Y2U5,Mitogen-activated protein kinase kinase kinase 2,MAP3K2,,,Q9Y2U5,M3K2_HUMAN,,,,,Human,DB06616
Q5XXA6,Anoctamin-1,ANO1,,,Q5XXA6,ANO1_HUMAN,,,,,Human,DB04941
P13423,Protective antigen,pagA,,,P13423,PAG_BACAN,,,,,Bacillus anthracis,DB08902
P63691,ATP synthase subunit c,,,,P63691,ATPL_MYCTU,,,,,Mycobacterium tuberculosis,DB08903
P20276,50S ribosomal protein L2,rpl2,,,P20276,RL2_HALMA,,,,,Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809),DB04865
P31639,Sodium/glucose cotransporter 2,SLC5A2,,,P31639,SC5A2_HUMAN,,,,,Human,DB06292; DB08907; DB09038
P13866,Sodium/glucose cotransporter 1,SLC5A1,,,P13866,SC5A1_HUMAN,,,,,Human,DB08907
Q96SW2,Protein cereblon,CRBN,,,Q96SW2,CRBN_HUMAN,,,,,Human,DB00480; DB01041; DB08910
Q14145,Kelch-like ECH-associated protein 1,KEAP1,,,Q14145,KEAP1_HUMAN,,,,,Human,DB08908
P57059,Serine/threonine-protein kinase SIK1,SIK1,,,P57059,SIK1_HUMAN,,,,,Human,DB08912
Q8NG66,Serine/threonine-protein kinase Nek11,NEK11,,,Q8NG66,NEK11_HUMAN,,,,,Human,DB08912
P53667,LIM domain kinase 1,LIMK1,,,P53667,LIMK1_HUMAN,,,,,Human,DB08912
Q15303,Receptor tyrosine-protein kinase erbB-4,ERBB4,,,Q15303,ERBB4_HUMAN,,,,,Human,DB08916
F1L7U3,Tubulin beta-2 chain,,,,F1L7U3,F1L7U3_ASCSU,,,,,Pig roundworm,DB00518
P0DJI8,Serum amyloid A-1 protein,SAA1,337748,M10906,P0DJI8,SAA1_HUMAN,,SAA1,SAA1,HGNC:10513,Human,DB00062; DB00064
P14867,Gamma-aminobutyric acid receptor subunit alpha-1,GABRA1,31631,X13584,P14867,GBRA1_HUMAN,,GABRA1,GABRA1,HGNC:4075,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P47869,Gamma-aminobutyric acid receptor subunit alpha-2,GABRA2,386422,S62907,P47869,GBRA2_HUMAN,,GABRA2,GABRA2,HGNC:4076,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GABRA3,386424,S62908,P34903,GBRA3_HUMAN,,GABRA3,GABRA3,HGNC:4077,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P48169,Gamma-aminobutyric acid receptor subunit alpha-4,GABRA4,905393,U30461,P48169,GBRA4_HUMAN,,GABRA4,GABRA4,HGNC:4078,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P31644,Gamma-aminobutyric acid receptor subunit alpha-5,GABRA5,182916,L08485,P31644,GBRA5_HUMAN,,GABRA5,GABRA5,HGNC:4079,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
Q16445,Gamma-aminobutyric acid receptor subunit alpha-6,GABRA6,1470364,S81944,Q16445,GBRA6_HUMAN,,GABRA6,GABRA6,HGNC:4080,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P18505,Gamma-aminobutyric acid receptor subunit beta-1,GABRB1,31635,X14767,P18505,GBRB1_HUMAN,,GABRB1,GABRB1,HGNC:4081,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P47870,Gamma-aminobutyric acid receptor subunit beta-2,GABRB2,455946,S67368,P47870,GBRB2_HUMAN,,GABRB2,GABRB2,HGNC:4082,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P28472,Gamma-aminobutyric acid receptor subunit beta-3,GABRB3,182925,M82919,P28472,GBRB3_HUMAN,,GABRB3,GABRB3,HGNC:4083,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
O14764,Gamma-aminobutyric acid receptor subunit delta,GABRD,2388693,AF016917,O14764,GBRD_HUMAN,,GABRD,,GNC:4084,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P78334,Gamma-aminobutyric acid receptor subunit epsilon,GABRE,1857126,U66661,P78334,GBRE_HUMAN,,GABRE,,GNC:4085,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GABRG1,193783776,AK122845,Q8N1C3,GBRG1_HUMAN,,GABRG1,,GNC:4086,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GABRG2,31637,X15376,P18507,GBRG2_HUMAN,,GABRG2,,GNC:4087,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GABRG3,1754749,S82769,Q99928,GBRG3_HUMAN,,GABRG3,,GNC:4088,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
O00591,Gamma-aminobutyric acid receptor subunit pi,GABRP,2197001,U95367,O00591,GBRP_HUMAN,,GABRP,,GNC:4089,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
Q9UN88,Gamma-aminobutyric acid receptor subunit theta,GABRQ,7861736,AF189259,Q9UN88,GBRT_HUMAN,,GABRQ,,GNC:14454,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00334; DB00349; DB00371; DB00402; DB00404; DB00475; DB00543; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01049; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
Q9HAB3,Gamma-hydroxybutyrate (GHB) receptor,SLC52A2,,,Q9HAB3,,,,,,Human,DB01440
Q05586,"Glutamate receptor ionotropic, NMDA 1",GRIN1,219920,D13515,Q05586,NMDZ1_HUMAN,,GRIN1,GRIN1,HGNC:4584,Human,DB00659
Q12879,"Glutamate receptor ionotropic, NMDA 2A",GRIN2A,558749,U09002,Q12879,NMDE1_HUMAN,,GRIN2A,GRIN2A,HGNC:4585,Human,DB00659
Q13224,"Glutamate receptor ionotropic, NMDA 2B",GRIN2B,1899202,U90278,Q13224,NMDE2_HUMAN,,GRIN2B,GRIN2B,HGNC:4586,Human,DB00659
Q14957,"Glutamate receptor ionotropic, NMDA 2C",GRIN2C,1196449,L76224,Q14957,NMDE3_HUMAN,,GRIN2C,GRIN2C,HGNC:4587,Human,DB00659
O15399,"Glutamate receptor ionotropic, NMDA 2D",GRIN2D,2444026,U77783,O15399,NMDE4_HUMAN,,GRIN2D,GRIN2D,HGNC:4588,Human,DB00659
Q8TCU5,"Glutamate receptor ionotropic, NMDA 3A",GRIN3A,20372905,AJ416950,Q8TCU5,NMD3A_HUMAN,,GRIN3A,GRIN3A,HGNC:16767,Human,DB00659
O60391,"Glutamate receptor ionotropic, NMDA 3B",GRIN3B,3025446,AC004528,O60391,NMD3B_HUMAN,,GRIN3B,GRIN3B,HGNC:16768,Human,DB00659
Q72547,Reverse transcriptase/RNaseH,pol,896047,U28646,Q72547,Q72547_9HIV1,,pol,,"",Human immunodeficiency virus 1,DB00238; DB00300; DB00495; DB00625; DB00649; DB00705; DB00709; DB00879; DB00900; DB00943; DB01048; DB08864
Q72874,HIV-1 Protease,pol,,,Q72874,,,,,,Human immunodeficiency virus 1,DB00224; DB00503; DB00701; DB00932; DB01072; DB01232; DB01264; DB01319; DB01601
Q7ZJM1,Integrase,pol,,,Q7ZJM1,,,,,,Human immunodeficiency virus 1,DB06817; DB08930; DB09101
P23415,Glycine receptor subunit alpha-1,GLRA1,31851,X52009,P23415,GLRA1_HUMAN,,GLRA1,GLRA1,HGNC:4326,Human,DB00228
P48167,Glycine receptor subunit beta,GLRB,992687,U33267,P48167,GLRB_HUMAN,,GLRB,GLRB,HGNC:4329,Human,DB00228
P08908,5-hydroxytryptamine receptor 1A,HTR1A,189928,M28269,P08908,5HT1A_HUMAN,,HTR1A,HTR1A,HGNC:5286,Human,DB01049
P28222,5-hydroxytryptamine receptor 1B,HTR1B,219679,D10995,P28222,5HT1B_HUMAN,,HTR1B,HTR1B,HGNC:5287,Human,DB01049
P28221,5-hydroxytryptamine receptor 1D,HTR1D,177772,M89955,P28221,5HT1D_HUMAN,,HTR1D,HTR1D,HGNC:5289,Human,DB01049
P28566,5-hydroxytryptamine receptor 1E,HTR1E,177774,M91467,P28566,5HT1E_HUMAN,,HTR1E,HTR1E,HGNC:5291,Human,DB01049
P30939,5-hydroxytryptamine receptor 1F,HTR1F,307420,L05597,P30939,5HT1F_HUMAN,,HTR1F,HTR1F,HGNC:5292,Human,DB01049
P28223,5-hydroxytryptamine receptor 2A,HTR2A,36431,S42168,P28223,5HT2A_HUMAN,,HTR2A,HTR2A,HGNC:5293,Human,DB01049
P41595,5-hydroxytryptamine receptor 2B,HTR2B,475198,X77307,P41595,5HT2B_HUMAN,,HTR2B,HTR2B,HGNC:5294,Human,DB01049
P28335,5-hydroxytryptamine receptor 2C,HTR2C,338028,M81778,P28335,5HT2C_HUMAN,,HTR2C,HTR2C,HGNC:5295,Human,DB01049
P46098,5-hydroxytryptamine receptor 3A,HTR3A,681914,D49394,P46098,5HT3A_HUMAN,,HTR3A,HTR3A,HGNC:5297,Human,DB01049
O95264,5-hydroxytryptamine receptor 3B,HTR3B,,,O95264,,,,,,Human,DB01049
Q8WXA8,5-hydroxytryptamine receptor 3C,HTR3C,,,Q8WXA8,,,,,,Human,DB01049
Q70Z44,5-hydroxytryptamine receptor 3D,HTR3D,,,Q70Z44,,,,,,Human,DB01049
A5X5Y0,5-hydroxytryptamine receptor 3E,HTR3E,,,A5X5Y0,,,,,,Human,DB01049
Q13639,5-hydroxytryptamine receptor 4,HTR4,2661757,Y12505,Q13639,5HT4R_HUMAN,,HTR4,HTR4,HGNC:5299,Human,DB01049
P50406,5-hydroxytryptamine receptor 6,HTR6,1162924,L41147,P50406,5HT6R_HUMAN,,HTR6,HTR6,HGNC:5301,Human,DB01049
P34969,5-hydroxytryptamine receptor 7,HTR7,1857143,U68487,P34969,5HT7R_HUMAN,,HTR7,HTR7,HGNC:5302,Human,DB01049
P35348,Alpha-1A adrenergic receptor,ADRA1A,433201,D25235,P35348,ADA1A_HUMAN,,ADRA1A,ADRA1A,HGNC:277,Human,DB00370; DB00477; DB00543; DB00598; DB00934; DB01049; DB01151; DB06148
P35368,Alpha-1B adrenergic receptor,ADRA1B,,M99589,P35368,ADA1B_HUMAN,,ADRA1B,ADRA1B,HGNC:278,Human,DB00370; DB00477; DB00543; DB00598; DB00934; DB01049; DB01151; DB06148
P25100,Alpha-1D adrenergic receptor,ADRA1D,177807,M76446,P25100,ADA1D_HUMAN,,ADRA1D,ADRA1D,HGNC:280,Human,DB00370; DB00477; DB00543; DB00598; DB00934; DB01049; DB01151; DB06148
P08913,Alpha-2A adrenergic receptor,ADRA2A,178196,M23533,P08913,ADA2A_HUMAN,,ADRA2A,ADRA2A,HGNC:281,Human,DB00217; DB00477; DB00540; DB00543; DB00934; DB01049; DB01151
P18089,Alpha-2B adrenergic receptor,ADRA2B,178198,M34041,P18089,ADA2B_HUMAN,,ADRA2B,ADRA2B,HGNC:282,Human,DB00217; DB00477; DB00540; DB00543; DB00934; DB01049; DB01151
P18825,Alpha-2C adrenergic receptor,ADRA2C,178194,J03853,P18825,ADA2C_HUMAN,,ADRA2C,ADRA2C,HGNC:283,Human,DB00217; DB00477; DB00540; DB00543; DB00934; DB01049; DB01151
